query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
1110199,0.5798370925065056,0.6458527493010252,0.6666666666666666,"[""3838638"", ""1901881"", ""8160520"", ""1901878"", ""8160519"", ""1901879"", ""1901876"", ""1901882"", ""4511137""]"
1112341,0.31340768432742033,0.18012422360248445,0.0,"[""8139255"", ""8139257"", ""8139258"", ""8606161"", ""8606160"", ""6164791"", ""4022846"", ""6903063"", ""4022849""]"
1113437,0.5496164392042552,0.592039800995025,0.5,"[""631949"", ""2354947"", ""3880944"", ""2001933"", ""2001934"", ""1768727"", ""8128796"", ""5188745"", ""4016930""]"
1114646,0.6596688545239207,0.7860262008733624,0.5,"[""444380"", ""8117090"", ""8117091"", ""8117089"", ""6704400"", ""5279567"", ""8117096"", ""2647994"", ""8329774""]"
1114819,0.3321880907761803,0.21951219512195122,0.3333333333333333,"[""5521371"", ""8022280"", ""6900766"", ""3781418"", ""4890560"", ""1315998"", ""988373"", ""6941478"", ""5891747""]"
1115776,0.44629212967028653,0.3798449612403101,0.0,"[""8106321"", ""4314176"", ""4314175"", ""4314174"", ""8106320"", ""4314172"", ""8106324"", ""1729576"", ""5900625""]"
1117099,0.49521342143159275,0.4858611825192802,0.6666666666666666,"[""8446501"", ""8446505"", ""8093934"", ""4441325"", ""5286539"", ""6122722"", ""3349612"", ""4458509"", ""3543106""]"
1121402,,,,"[""5189913"", ""188213"", ""182369"", ""8052617"", ""7125987"", ""8052623"", ""8052620"", ""8052624"", ""5645287""]"
1121709,0.5303290195561403,0.5714285714285715,,"[""3423067"", ""8049583"", ""8049586"", ""3423062"", ""8049579"", ""8049577"", ""8049585"", ""3423063"", ""3423059""]"
1124210,0.3817924181182361,0.29411764705882354,0.4,"[""8026737"", ""2728448"", ""7695217"", ""2461683"", ""8026735"", ""2494577"", ""2089544"", ""8492305"", ""6221372""]"
1129237,0.6661045475482145,0.7692307692307693,0.5,"[""3905057"", ""3905802"", ""128984"", ""4254816"", ""4254811"", ""6080460"", ""8588219"", ""8588226"", ""8588222""]"
1133167,0.5555310601274888,0.6094986807387862,0.6666666666666666,"[""4922619"", ""4550240"", ""434121"", ""1824480"", ""1824486"", ""6112587"", ""7217705"", ""434125"", ""3023120""]"
