query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
264014,0.5253683002944834,0.555229716520039,0.6666666666666666,"[""3338827"", ""5328095"", ""3396076"", ""6105569"", ""2223171"", ""1804644"", ""96855"", ""4834547"", ""6198286""]"
359349,0.5602322556595584,0.6116504854368932,0.6666666666666666,"[""2826510"", ""4013723"", ""943229"", ""68647"", ""3900185"", ""5615181"", ""68649"", ""576628"", ""68648""]"
405717,0.5535503386200996,0.6,0.6666666666666666,"[""8433854"", ""4704975"", ""2879960"", ""8156519"", ""7728831"", ""3033904"", ""3033900"", ""4828118"", ""2702419""]"
443396,0.5253683002944834,0.555229716520039,0.6666666666666666,"[""8536118"", ""4633352"", ""8536121"", ""4052112"", ""3721948"", ""119472"", ""3440850"", ""8536122"", ""8536123""]"
451602,0.5253683002944834,0.555229716520039,0.6666666666666666,"[""5179251"", ""2382274"", ""6286982"", ""5475308"", ""6286977"", ""3177691"", ""6286975"", ""8390518"", ""8383461""]"
489204,0.5705043274926681,0.6431372549019607,0.6666666666666666,"[""1778458"", ""1355264"", ""8737051"", ""2268652"", ""1051498"", ""7116533"", ""8054792"", ""855963"", ""5541650""]"
490595,0.5528193124079938,0.6031746031746031,0.75,"[""805051"", ""4842890"", ""805048"", ""805046"", ""4737063"", ""4842897"", ""5247999"", ""4842889"", ""549465""]"
527433,0.5372056731092538,0.5758354755784061,0.6666666666666666,"[""8617271"", ""7607669"", ""1379240"", ""4046876"", ""1664523"", ""5466807"", ""3294599"", ""5466810"", ""1379245""]"
573724,0.507650537995389,0.5215881970058581,0.5,"[""6776717"", ""2635262"", ""7199673"", ""5721829"", ""1165129"", ""162151"", ""8441642"", ""7674859"", ""8833194""]"
833860,0.4856656281532045,0.4666666666666667,0.5,"[""8344031"", ""5127788"", ""1889863"", ""6230222"", ""6230227"", ""5167510"", ""8833502"", ""6230226"", ""5167513""]"
855410,0.52986403741641,0.5614035087719298,0.6666666666666666,"[""8651771"", ""6934651"", ""1186979"", ""1819434"", ""2890365"", ""2117094"", ""8651775"", ""6933293"", ""8651770""]"
915593,0.52986403741641,0.5614035087719298,0.6666666666666666,"[""82107"", ""98515"", ""4566822"", ""82110"", ""6923052"", ""8402972"", ""82113"", ""3538160"", ""8402971""]"
962179,0.5374578061420593,0.5754857997010463,0.5,"[""5653659"", ""5919340"", ""4511499"", ""2978871"", ""4606386"", ""2329701"", ""2978869"", ""8785371"", ""2329699""]"
1037798,0.5374578061420593,0.5754857997010463,0.5,"[""8760871"", ""8760867"", ""7604812"", ""4095286"", ""3914692"", ""3641634"", ""2360252"", ""8760866"", ""7822415""]"
1063750,0.3636680244143931,0.2426813746287653,0.3333333333333333,"[""1923500"", ""4895432"", ""4337532"", ""7778351"", ""7778349"", ""8438480"", ""983109"", ""1300452"", ""819285""]"
1103812,0.5578858913022597,0.6000000000000001,0.5,"[""8220086"", ""6289840"", ""2332189"", ""3843267"", ""1659852"", ""8220087"", ""8220085"", ""3940091"", ""8220089""]"
1106007,0.52986403741641,0.5614035087719298,0.6666666666666666,"[""1334336"", ""5144927"", ""7685388"", ""4004173"", ""2960566"", ""1334330"", ""1334335"", ""2960563"", ""2960558""]"
1110199,0.537081801407832,0.5755947812739831,0.5,"[""1901879"", ""1901882"", ""1901881"", ""3838638"", ""1901876"", ""8160520"", ""1901878"", ""4511137"", ""8160519""]"
1112341,0.4592846660663049,0.4217687074829931,0.6,"[""8139257"", ""6164791"", ""4022849"", ""8139258"", ""6903063"", ""8139255"", ""8606161"", ""4022846"", ""8606160""]"
1113437,0.4746316997055164,0.4447702834799608,0.3333333333333333,"[""2001934"", ""5188745"", ""3880944"", ""631949"", ""2354947"", ""2001933"", ""8128796"", ""1768727"", ""4016930""]"
1114646,0.5498210911744196,0.5951417004048584,0.6666666666666666,"[""5279567"", ""444380"", ""8329774"", ""8117089"", ""8117096"", ""8117091"", ""6704400"", ""2647994"", ""8117090""]"
1114819,0.4362483573955723,0.3701799485861183,0.3333333333333333,"[""988373"", ""5891747"", ""5521371"", ""6900766"", ""6941478"", ""1315998"", ""3781418"", ""4890560"", ""8022280""]"
1115776,0.52986403741641,0.5614035087719298,0.6666666666666666,"[""8106321"", ""5900625"", ""1729576"", ""4314175"", ""4314172"", ""8106324"", ""4314174"", ""8106320"", ""4314176""]"
1117099,0.5535503386200996,0.6,0.6666666666666666,"[""6122722"", ""4441325"", ""3349612"", ""5286539"", ""4458509"", ""8093934"", ""8446501"", ""3543106"", ""8446505""]"
1121402,,,,"[""8052624"", ""5645287"", ""8052623"", ""7125987"", ""8052617"", ""188213"", ""5189913"", ""8052620"", ""182369""]"
1121709,0.5943161289177871,0.6666666666666666,0.5,"[""8049583"", ""8049577"", ""3423059"", ""3423063"", ""8049586"", ""8049585"", ""3423062"", ""3423067"", ""8049579""]"
1124210,0.3874198877491021,0.2821383114128128,0.3333333333333333,"[""2728448"", ""6221372"", ""2494577"", ""2461683"", ""8026735"", ""8492305"", ""8026737"", ""2089544"", ""7695217""]"
1129237,0.5602322556595584,0.6116504854368932,0.6666666666666666,"[""8588226"", ""3905057"", ""4254816"", ""3905802"", ""128984"", ""6080460"", ""4254811"", ""8588222"", ""8588219""]"
1133167,0.5302020608645663,0.5640828856485034,0.5,"[""4922619"", ""6112587"", ""7217705"", ""4550240"", ""3023120"", ""1824486"", ""434121"", ""1824480"", ""434125""]"
