query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
1113437,0.5538221541348474,0.5976447497546614,0.6,"[""631949"", ""2354947"", ""8128796"", ""2001933"", ""1768727"", ""2001934"", ""3880944"", ""5188745"", ""4016930""]"
1114646,0.5700945240551089,0.6558704453441295,1.0,"[""8117091"", ""8117090"", ""8117089"", ""8117096"", ""444380"", ""5279567"", ""2647994"", ""6704400"", ""8329774""]"
1114819,0.3321880907761803,0.21951219512195122,0.3333333333333333,"[""5521371"", ""8022280"", ""6900766"", ""3781418"", ""4890560"", ""1315998"", ""988373"", ""6941478"", ""5891747""]"
1115776,0.4107683282978583,0.31468531468531474,0.0,"[""8106321"", ""4314176"", ""8106324"", ""4314175"", ""4314174"", ""8106320"", ""4314172"", ""1729576"", ""5900625""]"
1117099,0.41917973073123377,0.3333333333333333,0.0,"[""8446505"", ""8446501"", ""8093934"", ""3349612"", ""6122722"", ""4441325"", ""4458509"", ""5286539"", ""3543106""]"
1121402,,,,"[""5189913"", ""188213"", ""8052624"", ""182369"", ""7125987"", ""8052623"", ""8052620"", ""8052617"", ""5645287""]"
1121709,0.5637054741273227,0.6363636363636364,1.0,"[""8049583"", ""3423067"", ""3423062"", ""8049577"", ""8049585"", ""3423059"", ""3423063"", ""8049586"", ""8049579""]"
1124210,0.5616927747727312,0.6122448979591836,0.4,"[""2461683"", ""8026737"", ""7695217"", ""2728448"", ""8026735"", ""8492305"", ""2494577"", ""6221372"", ""2089544""]"
1129237,0.6661045475482145,0.7692307692307693,0.5,"[""3905057"", ""3905802"", ""128984"", ""4254816"", ""4254811"", ""6080460"", ""8588219"", ""8588226"", ""8588222""]"
1133167,0.5425728992147432,0.5888738127544098,0.6666666666666666,"[""4922619"", ""4550240"", ""3023120"", ""1824480"", ""1824486"", ""434125"", ""434121"", ""7217705"", ""6112587""]"
